date,co,no,no2,o3,so2,pm2_5,pm10,nh3,Net_AQI
16-12-2021 19:00,0.087248239,0.000239674,0.134811763,0.029459861,0.043979951,0.12571186,0.130710128,0.035653473,380.8676744
16-12-2021 20:00,0.065516487,9.99E-05,0.104768374,0.032593092,0.037331616,0.104406164,0.104887307,0.042707718,353.1323256
16-12-2021 21:00,0.05656795,7.99E-05,0.092759784,0.034815064,0.039402694,0.093517503,0.091556429,0.05368871,338.9576744
16-12-2021 22:00,0.050814977,2.00E-05,0.082241311,0.047323022,0.043144558,0.089868298,0.086671168,0.059874205,334.2072093
16-12-2021 23:00,0.048258525,0,0.07248981,0.059818497,0.043979951,0.08924929,0.085218379,0.058101956,333.4013953
17-12-2021 00:00,0.048897638,0,0.07097778,0.065173701,0.045633332,0.09181965,0.087228753,0.055912708,336.7474419
17-12-2021 01:00,0.058485288,2.00E-05,0.086755489,0.059818497,0.052281667,0.102631672,0.098324177,0.059874205,350.8223256
17-12-2021 02:00,0.079578406,0.000339538,0.130319499,0.040619656,0.067214313,0.121508495,0.119210583,0.069534698,375.395814
17-12-2021 03:00,0.091083394,0.007030439,0.151334531,0.03437816,0.079658185,0.128777428,0.127651085,0.0668937,384.8583721
17-12-2021 04:00,0.084691787,0.021211153,0.122803173,0.058932205,0.090448676,0.12050629,0.119763052,0.063383952,374.0911628
17-12-2021 05:00,0.078299701,0.026783574,0.103278257,0.075896591,0.098750392,0.111250634,0.111409513,0.067797199,362.0423256
17-12-2021 06:00,0.065516487,0.022549333,0.088245606,0.099102473,0.102074559,0.097732659,0.097326663,0.059874205,344.4448837
17-12-2021 07:00,0.032278789,0.009367261,0.04319148,0.141070292,0.064725539,0.052279721,0.050832285,0.029050978,233.4651724
17-12-2021 08:00,0.024289161,0.006251498,0.030810361,0.155350834,0.048122107,0.040247368,0.038539844,0.023560482,166.2034483
17-12-2021 09:00,0.023330252,0.005013182,0.02929833,0.160718521,0.044797939,0.038655631,0.036851744,0.024429232,156.9862069
17-12-2021 10:00,0.033557015,0.007150276,0.055967042,0.137500156,0.054770441,0.041196515,0.040846915,0.037425722,171.6996552
17-12-2021 11:00,0.049536751,0.008368619,0.103278257,0.093747269,0.06637892,0.045346822,0.047374237,0.055009209,195.7327586
17-12-2021 12:00,0.064237783,0.002656387,0.15736074,0.044202274,0.069703087,0.048435971,0.052325998,0.069534698,211.2072414
17-12-2021 13:00,0.078299701,0.002316849,0.179887803,0.016739692,0.073845243,0.056677632,0.062224405,0.088925183,258.932069
17-12-2021 14:00,0.082134857,0.001517936,0.164855152,0.020085134,0.073845243,0.066387228,0.073631871,0.105639921,303.64
17-12-2021 15:00,0.079578406,0.000219701,0.137813911,0.03704952,0.068049706,0.072058529,0.079274219,0.114431664,311.0227907
17-12-2021 16:00,0.07574325,2.00E-05,0.121291143,0.050893158,0.063890146,0.075501397,0.08203145,0.114431664,315.5046512
17-12-2021 17:00,0.07574325,2.00E-05,0.113796731,0.056697749,0.060565979,0.078708453,0.084788681,0.114431664,319.6795349
17-12-2021 18:00,0.068072938,0,0.103278257,0.062502341,0.050610881,0.074057043,0.078087433,0.102130173,313.6244186
17-12-2021 19:00,0.052732794,0,0.079984222,0.073212748,0.036513627,0.063168382,0.0640762,0.08009869,296.517931
17-12-2021 20:00,0.041866439,0,0.055967042,0.083923155,0.027376519,0.057343803,0.056131897,0.060742954,262.7896552
17-12-2021 21:00,0.038031283,0,0.045448569,0.087505773,0.025723137,0.056536144,0.054525644,0.045765716,258.1127586
17-12-2021 22:00,0.036753058,0,0.041701363,0.088392066,0.025723137,0.05801587,0.05549758,0.033881225,266.6813793
17-12-2021 23:00,0.036113945,0,0.040189333,0.086606998,0.026140833,0.060173558,0.057241951,0.025958231,279.1758621
18-12-2021 00:00,0.037392171,0,0.04319148,0.082138087,0.027376519,0.062295874,0.059196055,0.021788234,291.4655172
18-12-2021 01:00,0.043784257,0,0.056712101,0.072326455,0.03318946,0.067548607,0.064935596,0.023108733,305.1518605
18-12-2021 02:00,0.057207063,5.99E-05,0.086010431,0.055362069,0.042726861,0.076250103,0.075217663,0.028599229,316.4793023
18-12-2021 03:00,0.061042218,0.003355437,0.095761932,0.055362069,0.049792892,0.074953132,0.074450344,0.028182229,314.7909302
18-12-2021 04:00,0.048897638,0.009267396,0.064973485,0.085708223,0.057259215,0.060692347,0.059707601,0.025958231,282.18
18-12-2021 05:00,0.043145144,0.010825278,0.050707806,0.106255227,0.063054753,0.054643746,0.053773672,0.031240227,247.1544828
18-12-2021 06:00,0.038031283,0.009147559,0.040934391,0.130359885,0.064725539,0.051253935,0.049926849,0.031691976,227.5251724
18-12-2021 07:00,0.024608478,0.00457378,0.019524916,0.158933453,0.039402694,0.033267306,0.031726057,0.021127984,139.8907463
18-12-2021 08:00,0.021093118,0.003435328,0.0144629,0.167858792,0.030700686,0.027601901,0.025991631,0.020015985,150.4556716
18-12-2021 09:00,0.021093118,0.002975953,0.014660122,0.171428928,0.029865293,0.027878981,0.026165557,0.021579734,154.6816418
18-12-2021 10:00,0.025567386,0.003535192,0.02741377,0.160718521,0.040238087,0.03216488,0.03069785,0.027938979,142.0037313
18-12-2021 11:00,0.032278789,0.00295598,0.049195775,0.14285536,0.051446274,0.038113261,0.037117748,0.036973972,153.8455172
18-12-2021 12:00,0.037392171,0.000499321,0.071722838,0.119636995,0.057259215,0.041585606,0.041112919,0.046217465,173.9527586
18-12-2021 13:00,0.042505552,0,0.082241311,0.105356452,0.060565979,0.045228915,0.04550198,0.058101956,195.05
18-12-2021 14:00,0.044423369,0,0.078494105,0.102672609,0.058912597,0.049202363,0.0502747,0.069534698,215.6451724
18-12-2021 15:00,0.043784257,0,0.069487663,0.104457676,0.054770441,0.053116857,0.054336372,0.076588943,238.3127586
18-12-2021 16:00,0.044423369,0,0.063461454,0.10714152,0.052281667,0.057679837,0.058418506,0.079229941,264.7355172
18-12-2021 17:00,0.045062482,0,0.05896919,0.108040295,0.048957499,0.062649594,0.062643872,0.081002189,293.5137931
18-12-2021 18:00,0.042505552,0,0.052197923,0.111610431,0.04107348,0.064093948,0.062515986,0.074816694,125.1055034
18-12-2021 19:00,0.038031283,0,0.041701363,0.116066859,0.033607157,0.063681275,0.060132183,0.064252702,299.487931
18-12-2021 20:00,0.036753058,0,0.034185037,0.117851927,0.031118382,0.066263427,0.061707744,0.057233207,303.4788372
18-12-2021 21:00,0.038031283,0,0.03118289,0.117851927,0.030282989,0.069199297,0.064112008,0.049310213,307.3006977
18-12-2021 22:00,0.038670875,0,0.02929833,0.114281791,0.029865293,0.071410043,0.066076343,0.042255968,310.1786047
18-12-2021 23:00,0.039309988,0,0.030043389,0.109825363,0.030700686,0.073172745,0.067692827,0.038294471,312.4732558
19-12-2021 00:00,0.041227326,0,0.033439979,0.103571384,0.03318946,0.075872803,0.070383557,0.036522223,315.9881395
19-12-2021 01:00,0.046340708,0,0.043936539,0.097317405,0.039820391,0.081986252,0.076880186,0.038294471,323.9465116
19-12-2021 02:00,0.057846175,0,0.068720691,0.083923155,0.049792892,0.092833646,0.088942431,0.045348716,338.0674419
19-12-2021 03:00,0.067433825,0.002296876,0.092759784,0.069642612,0.05558843,0.1005801,0.097648936,0.049727213,348.1516279
19-12-2021 04:00,0.071908094,0.012842534,0.091269667,0.069642612,0.062236764,0.103014868,0.100876789,0.055912708,351.3211628
19-12-2021 05:00,0.070629868,0.018534793,0.079239164,0.08482193,0.073027255,0.103857899,0.102186346,0.063383952,352.4186047
19-12-2021 06:00,0.064237783,0.015618758,0.069487663,0.116066859,0.08630652,0.104205723,0.101746417,0.057233207,352.8713953
19-12-2021 07:00,0.045062482,0.006870656,0.040189333,0.176784132,0.089613283,0.092686263,0.087924455,0.028599229,337.8755814
19-12-2021 08:00,0.040588214,0.004973236,0.033045536,0.200002497,0.083817745,0.089939042,0.084691487,0.024637732,334.2993023
19-12-2021 09:00,0.039949101,0.004234241,0.034185037,0.208927836,0.081328971,0.086885265,0.081893333,0.02727873,330.3239535
19-12-2021 10:00,0.046340708,0.004513861,0.052964895,0.191064674,0.080493578,0.088182236,0.084241327,0.037425722,332.0123256
19-12-2021 11:00,0.057846175,0.003794839,0.086755489,0.151780699,0.079658185,0.092821855,0.090159909,0.050178962,338.052093
19-12-2021 12:00,0.0661556,0.000659104,0.119801026,0.110711655,0.071356469,0.092686263,0.09112673,0.062515203,337.8755814
19-12-2021 13:00,0.074465024,0,0.133321646,0.083923155,0.06637892,0.093712049,0.093515648,0.076588943,339.2109302
19-12-2021 14:00,0.07574325,0,0.122803173,0.078567951,0.063054753,0.095545494,0.096866272,0.090662682,341.5976744
19-12-2021 15:00,0.071908094,0,0.106280405,0.080353019,0.056423823,0.094661196,0.096682115,0.097716927,340.4465116
19-12-2021 16:00,0.069351164,0,0.094271815,0.081251794,0.051446274,0.093582352,0.095566946,0.100357925,339.042093
19-12-2021 17:00,0.068712051,0,0.089757637,0.077681659,0.047286714,0.096028911,0.097822862,0.099489175,342.2269767
19-12-2021 18:00,0.062959557,0,0.082241311,0.076782883,0.038584705,0.094171884,0.094722896,0.081002189,339.8095349
19-12-2021 19:00,0.052732794,0,0.070232721,0.077681659,0.030700686,0.089467417,0.087724952,0.055912708,333.6853488
19-12-2021 20:00,0.050814977,0,0.066485515,0.074997815,0.03318946,0.092586042,0.089505131,0.042255968,337.7451163
19-12-2021 21:00,0.051454089,0,0.063461454,0.072326455,0.034024853,0.097938995,0.094016963,0.031691976,344.7134884
19-12-2021 22:00,0.051454089,0,0.061226279,0.069642612,0.033607157,0.102702416,0.097955864,0.023977482,350.9144186
19-12-2021 23:00,0.052093681,0,0.061226279,0.066958769,0.033607157,0.106045064,0.100646594,0.020015985,355.265814
20-12-2021 00:00,0.054650132,2.00E-05,0.067230574,0.060717273,0.035678235,0.10907526,0.103398709,0.018938736,359.2104651
20-12-2021 01:00,0.064876895,0.000179756,0.091269667,0.045987342,0.043144558,0.117299235,0.112678146,0.025089481,369.9162791
20-12-2021 02:00,0.089805169,0.004793481,0.140837972,0.016514998,0.057259215,0.134230601,0.132628424,0.04048372,391.9572093
20-12-2021 03:00,0.110259173,0.036150835,0.151334531,0.0079267,0.067214313,0.1417943,0.142951413,0.051047712,402.35
20-12-2021 04:00,0.116650781,0.065171367,0.134811763,0.024104657,0.078004804,0.140585759,0.143329957,0.063383952,245.26
20-12-2021 05:00,0.114094329,0.062495007,0.133321646,0.044202274,0.098750392,0.140096447,0.14341692,0.082739688,399.5932558
20-12-2021 06:00,0.102588862,0.044639291,0.133321646,0.074997815,0.126962303,0.136081733,0.137841073,0.082739688,394.3669767
20-12-2021 07:00,0.059763514,0.017636015,0.089757637,0.137500156,0.125308921,0.103398064,0.100574977,0.043124718,351.82
20-12-2021 08:00,0.050175864,0.012043621,0.073979927,0.166073725,0.115353824,0.099572,0.095464637,0.034784724,346.8393023
20-12-2021 09:00,0.050175864,0.010046337,0.079239164,0.176784132,0.121984754,0.105107708,0.100564746,0.037425722,354.0455814
20-12-2021 10:00,0.123042867,0.03928657,0.197900688,0.089290841,0.135264019,0.156544398,0.158686556,0.095944678,427.37
20-12-2021 11:00,0.232981765,0.139290565,0.291033002,0.016065611,0.150196665,0.226486506,0.237265073,0.163741877,469.7117391
20-12-2021 12:00,0.325024068,0.299992011,0.312069948,0.00083636,0.181732744,0.278212067,0.2950288,0.232407826,166.69
20-12-2021 13:00,0.417066372,0.446432851,0.318074243,0,0.243151519,0.339865351,0.360931218,0.338012996,187.2790136
20-12-2021 14:00,0.483541288,0.507150276,0.300039444,0,0.282989314,0.403906241,0.430808344,0.419015186,206.0881955
20-12-2021 15:00,0.498881433,0.492849724,0.266993908,0,0.273016812,0.441689364,0.472141228,0.433088925,210.6206387
20-12-2021 16:00,0.48865467,0.457138292,0.236950519,0,0.239827352,0.459811585,0.489707703,0.394377454,207.5990099
20-12-2021 17:00,0.493768051,0.4321323,0.212933339,0,0.201660343,0.479802625,0.50891624,0.323939257,209.1098243
20-12-2021 18:00,0.468200665,0.396420868,0.191896393,0,0.138588186,0.464221287,0.488679496,0.202453348,201.5556108
20-12-2021 19:00,0.386385604,0.321422865,0.170859447,0,0.078822792,0.391667551,0.410453946,0.094207179,179.3472559
20-12-2021 20:00,0.314797305,0.25,0.151334531,0,0.061401371,0.333622204,0.34726272,0.0668937,160.8398625
20-12-2021 21:00,0.271332845,0.200007989,0.136323794,0,0.060565979,0.299346798,0.309045149,0.064252702,149.6031954
20-12-2021 22:00,0.238095147,0.162499001,0.124315204,0,0.05974799,0.276296087,0.28346787,0.061611704,141.0104063
20-12-2021 23:00,0.215084691,0.139290565,0.113796731,0,0.051446274,0.261074364,0.265123845,0.048858463,135.061619
21-12-2021 00:00,0.204857928,0.135715427,0.107792435,0,0.047286714,0.255261575,0.256790768,0.041804219,132.417741
21-12-2021 01:00,0.230425314,0.171426859,0.109282552,0,0.058077204,0.275576857,0.278260336,0.056329708,139.0275597
21-12-2021 02:00,0.325024068,0.299992011,0.121291143,0,0.081328971,0.352422388,0.361596227,0.077457692,163.4837405
21-12-2021 03:00,0.422179753,0.453563154,0.142328089,0.00037449,0.092102057,0.422388077,0.433667884,0.074816694,188.6009526
21-12-2021 04:00,0.355704836,0.339278581,0.185892098,0.004406496,0.107052108,0.371977173,0.376451511,0.076588943,171.4154982
21-12-2021 05:00,0.386385604,0.310717424,0.257987465,0.013843638,0.125308921,0.406983599,0.41336464,0.116203913,179.3472559
21-12-2021 06:00,0.391498985,0.200007989,0.393171758,0.044202274,0.146889902,0.441541981,0.447055032,0.14612364,203.7
21-12-2021 07:00,0.117929006,0.03125749,0.197900688,0.160718521,0.22322392,0.184971643,0.179071647,0.051951211,475.59
21-12-2021 08:00,0.078299701,0.018534793,0.131809616,0.192862225,0.176755195,0.13904708,0.133620822,0.038746221,398.2272093
21-12-2021 09:00,0.067433825,0.014060877,0.1122847,0.212497972,0.161822549,0.132025751,0.126234104,0.037425722,389.0869767
21-12-2021 10:00,0.117929006,0.03125749,0.197900688,0.141070292,0.150196665,0.165670357,0.165193415,0.082739688,442.85
21-12-2021 11:00,0.207414858,0.083925861,0.315072095,0.043303499,0.138588186,0.22098617,0.228190254,0.1337874,444.2586957
21-12-2021 12:00,0.281559608,0.185707438,0.354121927,0.00329551,0.131939852,0.258014691,0.271272623,0.170761372,185.88
21-12-2021 13:00,0.345478073,0.275005992,0.351119779,0,0.145219117,0.298061618,0.316498368,0.221843834,184.51
21-12-2021 14:00,0.391498985,0.299992011,0.33308498,0,0.158498381,0.347488003,0.373663587,0.249991313,180.6691949
21-12-2021 15:00,0.41195299,0.28928657,0.306065653,0,0.156845,0.384746442,0.41836244,0.232407826,185.9570746
21-12-2021 16:00,0.422179753,0.275005992,0.276022264,0,0.145219117,0.414983552,0.450303347,0.200715849,188.6009526
21-12-2021 17:00,0.427293134,0.267855716,0.25198317,0,0.131939852,0.434013654,0.469660231,0.169023873,189.9228916
21-12-2021 18:00,0.391498985,0.246424862,0.224941929,0,0.100403773,0.408481011,0.440824407,0.116203913,180.6691949
21-12-2021 19:00,0.319910687,0.205360709,0.191896393,0,0.063890146,0.350671477,0.373505008,0.063383952,162.1618015
21-12-2021 20:00,0.263662533,0.162499001,0.163365035,0,0.050610881,0.311214083,0.325921038,0.047086215,147.620225
21-12-2021 21:00,0.225311933,0.126787569,0.145330236,0,0.045633332,0.287768385,0.295571038,0.040935469,137.7056207
21-12-2021 22:00,0.194631165,0.093752497,0.133321646,0,0.042309165,0.268001368,0.271277739,0.036973972,129.773863
21-12-2021 23:00,0.181847472,0.082148278,0.122803173,0,0.039402694,0.262483346,0.262208035,0.033464225,126.4689536
22-12-2021 00:00,0.184403923,0.092853719,0.1122847,0,0.039820391,0.266828199,0.263589208,0.033464225,127.1298612
22-12-2021 01:00,0.212528239,0.13749301,0.109282552,0,0.050610881,0.289366017,0.286005136,0.046217465,134.4007113
22-12-2021 02:00,0.299456682,0.264280578,0.121291143,0,0.071356469,0.35456239,0.356393808,0.062515203,156.8739217
22-12-2021 03:00,0.371044981,0.392865703,0.142328089,0.000661599,0.081328971,0.393365404,0.396258556,0.061611704,175.3813152
22-12-2021 04:00,0.307126994,0.285711432,0.179887803,0.006366326,0.092102057,0.332331128,0.331885659,0.070438197,158.8568921
22-12-2021 05:00,0.340364692,0.275005992,0.254985318,0.01718908,0.112029656,0.368929292,0.371269554,0.116203913,167.4496812
22-12-2021 06:00,0.360818218,0.185707438,0.387167463,0.048209315,0.136917401,0.409671866,0.411410536,0.147895889,172.7374372
22-12-2021 07:00,0.117929006,0.02991931,0.203904983,0.164288657,0.209962059,0.18655159,0.17943996,0.055912708,478.27
22-12-2021 08:00,0.082134857,0.019193896,0.146842267,0.185709471,0.175101813,0.136795067,0.131850874,0.045348716,395.2955814
22-12-2021 09:00,0.070629868,0.014280578,0.133321646,0.192862225,0.16347593,0.12534635,0.12074522,0.044028217,380.3918605
22-12-2021 10:00,0.140939941,0.04196293,0.25198317,0.100001248,0.166800097,0.169991629,0.172390862,0.102998923,450.18
22-12-2021 11:00,0.25343577,0.139290565,0.357124074,0.020759216,0.186710293,0.2407355,0.251613926,0.183097613,187.25
22-12-2021 12:00,0.350591455,0.285711432,0.399176053,0.001872449,0.236503185,0.294082275,0.311229449,0.274663794,206.44
22-12-2021 13:00,0.432406516,0.396420868,0.411206557,1.25E-05,0.296268579,0.351278695,0.372742805,0.380268965,211.93
22-12-2021 14:00,0.493768051,0.428577135,0.399176053,0,0.289620244,0.413786802,0.440287284,0.42606943,209.1098243
22-12-2021 15:00,0.519335438,0.407146281,0.369132664,0,0.233196422,0.460342165,0.48922685,0.394377454,216.6640377
22-12-2021 16:00,0.539788964,0.392865703,0.345115484,0,0.181732744,0.502328652,0.526528754,0.345067241,222.7072953
22-12-2021 17:00,0.580696973,0.407146281,0.327080685,0,0.158498381,0.56020893,0.578573402,0.32042951,234.7940934
22-12-2021 18:00,0.590923736,0.421426859,0.306065653,0,0.126962303,0.584910332,0.59515771,0.267609549,237.8157222
22-12-2021 19:00,0.570469731,0.417851722,0.282026559,0,0.08630652,0.57281313,0.57317148,0.184869861,231.7723232
22-12-2021 20:00,0.534675582,0.385715427,0.260989613,0,0.07053848,0.553948098,0.547236119,0.128505404,221.1964809
22-12-2021 21:00,0.48865467,0.342853719,0.242976728,0,0.069703087,0.52795562,0.517980827,0.09330368,207.5990099
22-12-2021 22:00,0.437519897,0.296436846,0.221939782,0,0.074680636,0.49324396,0.483052495,0.075720193,192.5667696
22-12-2021 23:00,0.396612367,0.257150276,0.203904983,0,0.073845243,0.466095999,0.455152799,0.060742954,181.9911339
23-12-2021 00:00,0.365931599,0.235719422,0.185892098,0,0.073845243,0.450608987,0.438312718,0.054592209,174.0593762
23-12-2021 01:00,0.365931599,0.25,0.170859447,0,0.084635734,0.450449813,0.440957409,0.071306947,174.0593762
23-12-2021 02:00,0.452860521,0.374990014,0.16936933,0,0.107052108,0.519908505,0.516410382,0.100357925,196.5327103
23-12-2021 03:00,0.580696973,0.578573141,0.188894246,0.000287109,0.117007205,0.606109912,0.601669685,0.102130173,234.7940934
23-12-2021 04:00,0.422179753,0.374990014,0.236950519,0.004019523,0.13028647,0.463443104,0.456053119,0.089793933,188.6009526
23-12-2021 05:00,0.437519897,0.332148278,0.3090678,0.013169556,0.131939852,0.466744485,0.464739163,0.1337874,192.5667696
23-12-2021 06:00,0.432406516,0.214288568,0.44725424,0.041069043,0.146889902,0.479059814,0.481277432,0.153177885,228.38
23-12-2021 07:00,0.124321092,0.054465926,0.266993908,0.103571384,0.352692401,0.247320576,0.235203544,0.002189248,463.9295652
23-12-2021 08:00,0.091083394,0.039725973,0.245978875,0.123219613,0.372620001,0.210097509,0.198945193,0.002710498,367.3926582
23-12-2021 09:00,0.084691787,0.037508988,0.273020117,0.119636995,0.442323088,0.206748965,0.19582988,0.002779998,359.7608861
23-12-2021 10:00,0.139661237,0.076775585,0.351119779,0.058932205,0.409133628,0.253074411,0.245301454,0.047537964,492.2521739
23-12-2021 11:00,0.232981765,0.155348726,0.405202261,0.013618944,0.289620244,0.313949512,0.310989022,0.117941412,209.19
23-12-2021 12:00,0.312240375,0.253575138,0.405202261,0.001235816,0.209962059,0.357828399,0.358087024,0.170761372,209.19
23-12-2021 13:00,0.391498985,0.342853719,0.399176053,0,0.203313725,0.404236379,0.410239096,0.235917573,206.44
23-12-2021 14:00,0.493768051,0.428577135,0.399176053,0,0.226548087,0.483864502,0.500736626,0.313375265,209.1098243
23-12-2021 15:00,0.585810354,0.5,0.375158873,0,0.243151519,0.565921498,0.59577668,0.366195225,236.3049078
23-12-2021 16:00,0.596037117,0.485719422,0.32107639,0,0.233196422,0.586006862,0.625579325,0.359140981,239.3265366
23-12-2021 17:00,0.56535635,0.450007989,0.266993908,0,0.206637892,0.575672362,0.618443264,0.323939257,230.2615088
23-12-2021 18:00,0.519335438,0.417851722,0.230946224,0,0.165146716,0.54440357,0.581673368,0.246481565,216.6640377
23-12-2021 19:00,0.442633758,0.360709435,0.209931192,0,0.10372794,0.48428307,0.509427785,0.137331897,193.8888324
23-12-2021 20:00,0.365931599,0.278561157,0.185892098,0,0.060565979,0.425671772,0.440374247,0.067797199,174.0593762
23-12-2021 21:00,0.289229919,0.189282576,0.161853004,0,0.040655783,0.377725113,0.382871408,0.040935469,154.2300438
23-12-2021 22:00,0.232981765,0.113385795,0.143840119,0,0.034842842,0.3439626,0.339983426,0.032143726,139.6884673
23-12-2021 23:00,0.197187616,0.07054406,0.134811763,0,0.036095931,0.320062962,0.310942983,0.031691976,130.4347706
24-12-2021 00:00,0.17417716,0.052228969,0.131809616,2.50E-05,0.039820391,0.300767571,0.290025884,0.034332974,124.4859832
24-12-2021 01:00,0.17162023,0.064292562,0.131809616,1.25E-05,0.053099655,0.29372266,0.284045916,0.045348716,123.8249519
24-12-2021 02:00,0.225311933,0.141068147,0.148332384,6.24E-05,0.073027255,0.330951623,0.324903062,0.059874205,137.7056207
24-12-2021 03:00,0.284116538,0.235719422,0.163365035,0.00096119,0.085471127,0.365533586,0.360317363,0.061611704,152.9081048
24-12-2021 04:00,0.286672989,0.228569146,0.185892098,0.00463119,0.089613283,0.360911653,0.35433228,0.062515203,153.5690124
24-12-2021 05:00,0.281559608,0.180354718,0.218937634,0.015628706,0.100403773,0.356867461,0.351089081,0.088925183,152.2470734
24-12-2021 06:00,0.268775915,0.113385795,0.273020117,0.043752887,0.113683038,0.358034735,0.351846168,0.105639921,148.942164
24-12-2021 07:00,0.105145792,0.018075417,0.172371477,0.189279607,0.206637892,0.249501845,0.233213632,0.011536991,458.3482609
24-12-2021 08:00,0.082134857,0.012842534,0.145330236,0.224993446,0.206637892,0.222141653,0.20620914,0.010563992,385.1875949
24-12-2021 09:00,0.077021476,0.010705441,0.148332384,0.235716336,0.21659299,0.220473277,0.204168073,0.01386524,380.1874684
24-12-2021 10:00,0.151166704,0.030358712,0.306065653,0.117851927,0.209962059,0.269180432,0.258315173,0.081002189,163.95
24-12-2021 11:00,0.271332845,0.124990014,0.429219442,0.016514998,0.196682794,0.342040725,0.336955076,0.151405636,220.15
24-12-2021 12:00,0.376158841,0.296436846,0.441249945,0.000811394,0.201660343,0.401884145,0.398893015,0.202453348,225.64
24-12-2021 13:00,0.498881433,0.478569146,0.477297629,0,0.24978245,0.484607313,0.484515515,0.285227786,242.09
24-12-2021 14:00,0.652285271,0.621434849,0.543388701,0,0.336088969,0.607200547,0.611880135,0.419015186,272.25
24-12-2021 15:00,0.775007863,0.678577135,0.615484069,0,0.435674754,0.725490196,0.737423652,0.563366577,304.452521
24-12-2021 16:00,0.805688631,0.614284573,0.621488364,0,0.442323088,0.776007216,0.801238963,0.598603051,306.7320168
24-12-2021 17:00,0.734100333,0.492849724,0.531358198,0,0.309547844,0.74849964,0.779078809,0.429579178,280.1190913
24-12-2021 18:00,0.596037117,0.360709435,0.417210852,0,0.165146716,0.662587103,0.687087566,0.197171352,239.3265366
24-12-2021 19:00,0.452860521,0.253575138,0.32107639,0,0.073027255,0.552833882,0.562966146,0.065156201,196.5327103
24-12-2021 20:00,0.371044981,0.182152273,0.260989613,0,0.043144558,0.492507045,0.49040852,0.037842722,175.3813152
24-12-2021 21:00,0.325024068,0.142865703,0.215935487,0,0.037331616,0.469161567,0.460984418,0.035653473,163.4837405
24-12-2021 22:00,0.304570064,0.123212431,0.185892098,0,0.040655783,0.468076828,0.455700152,0.039163221,158.1958607
24-12-2021 23:00,0.294343301,0.113385795,0.16936933,0,0.042309165,0.464297926,0.448579438,0.036973972,155.5519827
25-12-2021 00:00,0.289229919,0.116062155,0.161853004,0,0.045633332,0.465583106,0.4458529,0.034784724,154.2300438
25-12-2021 01:00,0.304570064,0.144643285,0.158850857,0,0.058912597,0.47779232,0.457362676,0.047989714,158.1958607
25-12-2021 02:00,0.376158841,0.25,0.155848709,0,0.082982352,0.534558381,0.517535783,0.073947945,176.7033779
25-12-2021 03:00,0.468200665,0.399996005,0.161853004,0.000287109,0.098750392,0.597785717,0.583315429,0.082739688,201.5556108
25-12-2021 04:00,0.432406516,0.371434849,0.185892098,0.002683843,0.110358871,0.538195795,0.526324136,0.075720193,191.2448306
25-12-2021 05:00,0.41195299,0.303567149,0.242976728,0.009599421,0.118660587,0.500648485,0.492725822,0.092434931,185.9570746
25-12-2021 06:00,0.391498985,0.183929855,0.348117632,0.033479384,0.131939852,0.475817386,0.467798205,0.111790666,183.14
25-12-2021 07:00,0.101310636,0.046436846,0.282026559,0.111610431,0.455602353,0.232169597,0.218133268,0.009451993,416.0508696
25-12-2021 08:00,0.079578406,0.034812655,0.266993908,0.135715088,0.455602353,0.21541509,0.201328995,0.002640998,373.2324051
25-12-2021 09:00,0.077021476,0.027462651,0.276022264,0.146425495,0.468881618,0.213923573,0.200121748,0.002571498,370.2749367
25-12-2021 10:00,0.138383011,0.052228969,0.360126222,0.073212748,0.385881862,0.264316791,0.254468351,0.048406714,188.62
25-12-2021 11:00,0.245765459,0.151793561,0.429219442,0.013281903,0.302899509,0.337182979,0.333149177,0.126767905,220.15
25-12-2021 12:00,0.360818218,0.321422865,0.465267125,0.000861326,0.326133872,0.410320352,0.410438599,0.220071585,236.6
25-12-2021 13:00,0.473314047,0.464288568,0.507341018,0,0.405809461,0.476713476,0.480929581,0.348576989,255.8
25-12-2021 14:00,0.560242968,0.528561157,0.519349608,0,0.422412893,0.542817728,0.551660989,0.433088925,261.28
25-12-2021 15:00,0.616491122,0.535711432,0.507341018,0,0.369295833,0.608615425,0.619246391,0.436633423,255.8
25-12-2021 16:00,0.652285271,0.535711432,0.465267125,0,0.266385882,0.657216464,0.667121942,0.369704973,255.945778
25-12-2021 17:00,0.682966039,0.557142286,0.417210852,0,0.186710293,0.706530838,0.71277227,0.288737533,265.0108058
25-12-2021 18:00,0.713646807,0.585703443,0.387167463,0,0.125308921,0.749071487,0.744902448,0.198943601,274.0758337
25-12-2021 19:00,0.713646807,0.607134297,0.363128369,0,0.078822792,0.764705882,0.746084119,0.110018417,274.0758337
25-12-2021 20:00,0.682966039,0.578573141,0.336087128,0,0.063890146,0.756033863,0.72809306,0.064252702,265.0108058
25-12-2021 21:00,0.601150499,0.485719422,0.306065653,0,0.07053848,0.700187471,0.67107619,0.045348716,240.8373511
25-12-2021 22:00,0.48865467,0.339278581,0.276022264,0,0.084635734,0.603144565,0.581182284,0.04006672,207.5990099
25-12-2021 23:00,0.442633758,0.275005992,0.236950519,0,0.078822792,0.57016613,0.554474489,0.051951211,193.8888324
26-12-2021 00:00,0.396612367,0.232144284,0.194898541,0,0.087124508,0.532158985,0.52244662,0.08009869,181.9911339
26-12-2021 01:00,0.355704836,0.21606615,0.15736074,0,0.10372794,0.495006662,0.492127313,0.123223408,171.4154982
